mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,label,filename
-171.6361,92.17091,0.43396023,53.28469,-18.28214,-5.2438207,-5.37682,-17.07212,-5.2188253,-2.3439271,-10.335826,0.3020623,-9.856171,male,male_10199.wav
-184.42444,90.02528,12.256764,39.825363,-9.302188,10.601789,-12.4976425,3.1453748,-12.752323,-1.3690206,-7.437933,-1.7569433,-10.153627,male,male_102.wav
-282.44232,87.88999,-1.8827968,23.727669,-4.9159083,10.797751,-11.229742,-0.5436004,-5.896298,0.11090151,-6.0765824,-3.726426,-11.4242325,male,male_1020.wav
-273.66437,106.73056,9.019437,34.125973,1.3072733,9.127455,-8.932547,2.043044,-8.351005,-0.87060374,-1.0207075,-10.000979,-6.5160804,male,male_10200.wav
-225.23764,108.26885,-3.116645,44.156174,-6.816269,0.2867102,3.1609976,-9.740177,2.1020555,-2.950996,-0.4748322,-1.1342319,0.47092,male,male_10201.wav
-171.6361,92.17091,0.43396023,53.28469,-18.28214,-5.2438207,-5.37682,-17.07212,-5.2188253,-2.3439271,-10.335826,0.3020623,-9.856171,male,male_10202.wav
-265.47302,92.08323,26.333515,36.8037,13.93257,-8.124953,-17.10394,-10.159522,-16.311459,5.0408053,-16.450146,3.5024328,-7.115808,male,male_10203.wav
-235.12207,60.61989,17.688717,34.61664,-3.8565426,9.57261,-0.45304888,7.6355505,-15.383939,9.637109,-10.683219,2.3299067,-6.4248047,male,male_10204.wav
-260.93027,91.552574,11.224616,38.55941,11.145827,8.5961,-8.3147335,-6.854811,-8.4830675,-4.8690233,-4.032089,1.3537413,-7.4606953,male,male_10205.wav
-299.6891,100.15982,4.3101535,37.613434,-0.5905694,3.1462424,3.8026536,-5.5576544,3.2469385,-0.28306684,1.8308902,0.08720097,0.84526277,male,male_10206.wav
-204.35042,83.47217,3.5325,37.739567,-19.258963,8.758923,-11.239554,-19.40585,-4.0762076,3.1874955,-15.729603,1.5311923,-11.752499,male,male_10207.wav
-198.50397,85.0614,8.502906,34.82156,-3.3782182,10.60718,-11.044575,3.6644192,-6.1909823,-0.0627616,-7.7080526,-3.9454103,-10.082973,male,male_10208.wav
-207.73903,117.896034,-12.787808,34.168533,0.62783647,-3.8449414,0.2811719,-11.79955,-0.19671504,-0.3526815,-2.3651683,-0.3477724,-1.1504917,male,male_10209.wav
-244.81563,64.81292,-3.1283681,27.424973,-13.822583,8.969902,-3.64999,8.081659,-8.295278,4.513286,-5.614004,4.726394,-9.847992,male,male_1021.wav
-204.35042,83.47217,3.5325,37.739567,-19.258963,8.758923,-11.239554,-19.40585,-4.0762076,3.1874955,-15.729603,1.5311923,-11.752499,male,male_10210.wav
-197.92007,64.77447,15.857071,31.90107,9.671919,-0.7681557,-20.933805,-5.3835073,-15.091421,9.442623,-15.742234,4.036591,-5.567194,male,male_10211.wav
-228.02393,69.45476,4.3440466,35.44138,2.5570805,10.252665,-8.036142,-8.0460005,-10.767552,-0.46387133,-5.055494,1.90727,-9.470179,male,male_10212.wav
-272.293,111.85195,-4.0146885,30.485342,4.1843076,-1.2610757,1.9128873,-7.817803,0.58958435,1.032138,-0.09260836,0.8648304,-0.5223507,male,male_10213.wav
-256.34973,118.93963,10.461822,39.780823,-19.730722,1.6100525,0.1789334,-19.666792,-3.2738395,-5.4446993,-14.346134,3.9516609,-11.747242,male,male_10214.wav
-205.80653,112.51106,-12.586677,50.883408,-0.213374,-2.116508,8.535141,-10.991926,-3.7332275,-1.9695582,-7.637271,-2.215677,-5.627393,male,male_10215.wav
-213.4585,110.97597,6.6088066,31.982838,-0.28600436,10.472423,-5.7001543,-0.44656205,-5.1404,-2.7169273,-9.30816,-2.3918211,-10.710128,male,male_10216.wav
-219.76358,125.031555,-14.737993,42.01944,6.501019,-6.782581,1.7140461,-8.2922535,-2.565602,2.8248518,-4.8391585,-0.70949405,0.758593,male,male_10217.wav
-256.34973,118.93963,10.461822,39.780823,-19.730722,1.6100525,0.1789334,-19.666792,-3.2738395,-5.4446993,-14.346134,3.9516609,-11.747242,male,male_10218.wav
-240.31151,99.64859,13.379475,33.145824,7.8186865,-3.880397,-12.878219,-9.921526,-16.84575,11.625975,-17.132523,-2.374325,-7.800071,male,male_10219.wav
-202.13356,103.992905,-9.036768,42.262737,-7.840724,-3.4826882,9.284409,-8.502862,1.5724387,-3.0770943,-6.961599,0.6350176,-1.9343151,male,male_1022.wav
-255.12833,104.96104,11.575634,29.297438,4.472612,11.685919,-2.2500908,-6.4653177,-15.395755,-0.6383292,-9.279347,3.3196428,-7.80909,male,male_10220.wav
-326.7325,112.41216,1.4636393,31.776484,8.91341,-1.6713047,4.549826,-1.9392283,0.36796898,4.947294,0.9011276,1.2081065,0.3457599,male,male_10221.wav
-200.782,84.78044,16.136816,45.424465,-7.363474,0.7262924,-9.809751,-17.823515,-12.345022,-6.5688114,-18.500944,5.4871173,-13.687275,male,male_10222.wav
-208.98482,91.31081,2.2361236,32.9545,3.1095462,8.122449,-12.327009,-4.2507553,-5.433245,-5.6830816,-10.490613,-1.6902751,-10.979613,male,male_10223.wav
-199.7399,107.20815,-14.044122,39.639496,0.0028325662,0.8507152,3.314766,-9.121347,2.0716739,-0.56656426,-0.985504,1.4680194,-0.885327,male,male_10224.wav
-200.782,84.78044,16.136816,45.424465,-7.363474,0.7262924,-9.809751,-17.823515,-12.345022,-6.5688114,-18.500944,5.4871173,-13.687275,male,male_10225.wav
-267.66486,95.19283,39.9711,35.64213,4.316425,10.497526,-2.0522919,6.780343,-9.980845,7.830024,-2.8162909,3.8889675,-5.9237437,male,male_10226.wav
-214.7777,77.91828,14.280072,35.919334,7.0858874,0.11045803,-20.422075,-9.064916,-17.214092,8.1172085,-17.097431,3.3275447,-5.674271,male,male_10227.wav
-231.53159,83.92576,5.7811146,32.106483,7.9493303,7.6336904,-4.044542,-8.780281,-16.708467,-5.152204,-11.328378,3.983069,-11.101137,male,male_10228.wav
-285.9352,103.0779,-3.0916111,33.48651,4.752915,2.5324357,4.6697025,-4.726588,2.4864037,1.5661168,1.9892989,2.9065351,-0.02065869,male,male_10229.wav
-296.02478,104.98224,23.908434,25.485619,-5.2586064,14.151961,3.795108,6.5286145,-6.028976,7.762259,-1.8282089,1.7457284,-5.4145994,male,male_1023.wav
-231.39328,97.35042,-7.186319,41.52037,-10.646256,-2.198771,-15.753094,-18.642248,-7.3368945,-8.2542095,-12.072062,3.2059748,-14.554226,male,male_10230.wav
-236.53629,109.89434,-10.762264,33.041977,2.550472,8.895464,-8.809811,-6.5225396,-4.2999864,-7.8707185,-5.097363,2.0782697,-12.697338,male,male_10231.wav
-251.67816,133.90866,-12.265883,36.128128,2.9675338,-1.6241632,6.3274918,-10.005552,-2.2359555,-0.24432705,-1.8076518,-1.5050948,-6.6763754,male,male_10232.wav
-231.39328,97.35042,-7.186319,41.52037,-10.646256,-2.198771,-15.753094,-18.642248,-7.3368945,-8.2542095,-12.072062,3.2059748,-14.554226,male,male_10233.wav
-227.60834,85.322205,9.717141,37.92173,7.922466,-10.278358,-12.841028,-8.938222,-24.811106,11.2063465,-14.86868,1.9428911,-11.156882,male,male_10234.wav
-240.33008,100.96424,-3.5036368,28.59278,15.353583,5.2536726,-7.135062,-11.615114,-17.35058,-2.8965967,-11.008136,6.764678,-9.462845,male,male_10235.wav
-325.04678,119.394005,0.6523794,30.03446,6.8246264,1.2758447,6.3448534,-5.0625067,-0.3749787,1.5927672,0.9369891,0.29455283,-4.151797,male,male_10236.wav
-211.1714,81.43672,19.720062,29.651268,7.6112013,-7.3834014,-17.31988,-0.8715861,-16.269535,10.726449,-17.446062,2.6510074,-9.15605,male,male_10237.wav
-179.80374,89.76501,5.930697,43.858086,-18.352192,5.205081,-12.070355,-23.177284,-4.9976234,-3.632229,-18.469213,7.3061976,-11.382075,male,male_10238.wav
-220.26675,96.36789,0.20456585,40.848923,-3.421924,9.780067,-8.6853695,-8.009395,-6.6930614,-3.0565028,-8.126856,-1.1710806,-12.147536,male,male_10239.wav
-326.8658,71.61473,5.0910263,19.767712,4.053354,4.611273,-17.62041,-6.937008,7.1383066,-8.4628725,-4.0332117,6.952292,-6.0102463,male,male_1024.wav
-214.25616,110.13433,-18.9295,44.134525,4.842921,-4.489111,3.0049539,-7.028474,-4.003866,-2.8787897,-1.6546158,1.208075,-4.776173,male,male_10240.wav
-179.80374,89.76501,5.930697,43.858086,-18.352192,5.205081,-12.070355,-23.177284,-4.9976234,-3.632229,-18.469213,7.3061976,-11.382075,male,male_10241.wav
-213.209,70.574745,12.028092,42.026634,11.635546,-2.851822,-22.181767,-7.8700686,-17.296125,7.8299093,-18.924843,3.532638,-8.664368,male,male_10242.wav
-251.18932,80.24044,8.268429,36.11957,9.386008,9.818208,-8.906666,-8.816359,-15.626809,-0.32800302,-10.839693,4.2189627,-10.194429,male,male_10243.wav
-295.1612,100.63431,-3.2922094,36.709637,8.247075,-0.05520863,4.574533,-3.0074203,-1.7600452,-0.78118163,0.6920348,1.9426882,-3.1469715,male,male_10244.wav
-195.6375,93.45337,-0.5993747,43.297413,-29.329626,-0.69173104,-8.547264,-19.44564,-8.575016,-2.4104826,-15.938025,4.705678,-13.532825,male,male_10245.wav
-208.30789,96.20847,2.4859803,30.258352,-14.321261,9.226462,-6.5440607,-4.962457,-8.786984,-1.9648329,-10.236198,-0.70333976,-11.139488,male,male_10246.wav
-212.25505,117.68503,-25.66025,45.83741,12.618718,-7.5072317,1.4998585,-7.2024,-6.151337,-4.795701,-1.0922763,0.57955927,-6.907588,male,male_10247.wav
-277.36584,74.79357,17.187376,37.210087,13.161147,1.9983214,-11.99409,0.93691236,-3.6240482,2.0302691,-2.081284,2.1716907,-4.77286,male,male_10248.wav
-195.6375,93.45337,-0.5993747,43.297413,-29.329626,-0.69173104,-8.547264,-19.44564,-8.575016,-2.4104826,-15.938025,4.705678,-13.532825,male,male_10249.wav
-232.59955,97.14113,-2.4315236,23.824934,4.8184876,-0.69290125,-16.857517,0.2437687,-9.101007,16.528172,-9.162658,11.324734,-10.716902,male,male_1025.wav
-234.90671,87.790474,13.175713,34.16034,4.6475306,-2.89217,-13.248796,-4.515763,-12.866304,12.523892,-13.135291,6.3657947,-4.8201604,male,male_10250.wav
-245.0311,93.6203,8.459903,30.055681,2.1330786,8.14166,-5.1381164,-8.772039,-16.370367,2.4242694,-9.3138485,7.226983,-11.765385,male,male_10251.wav
-310.20123,109.13905,-8.195315,36.545414,13.705838,-2.2637246,4.0529737,-2.1872826,-2.7220635,-1.1529322,1.9232156,1.7743489,-4.243567,male,male_10252.wav
-219.42859,81.90216,21.0137,38.006897,-22.073536,7.3923283,-8.26797,-20.088125,-10.813947,-2.0834434,-13.318509,4.257462,-13.18677,male,male_10253.wav
-253.44032,94.428246,11.622423,28.216896,-9.264373,12.631868,-10.585531,-5.35185,-6.35856,-1.7760173,-6.975431,-6.1192155,-7.148256,male,male_10254.wav
-235.98796,119.26497,-15.119021,44.017647,2.6983955,-0.7987429,7.2202206,-10.038687,-1.1292285,-0.2874026,-1.0575995,0.38505703,-1.1074473,male,male_10255.wav
-219.42859,81.90216,21.0137,38.006897,-22.073536,7.3923283,-8.26797,-20.088125,-10.813947,-2.0834434,-13.318509,4.257462,-13.18677,male,male_10256.wav
-243.8265,85.751686,21.367157,31.925755,8.34955,3.103112,-12.7227745,-7.7474365,-14.416217,7.15227,-14.739883,4.606279,-3.4951682,male,male_10257.wav
-227.4039,81.842316,13.872194,34.743202,6.649204,6.291254,-3.4975607,-11.118787,-15.565194,-0.6525158,-11.149456,4.07199,-9.850186,male,male_10258.wav
-280.24963,86.38664,3.1039596,37.310074,8.725509,0.405498,-9.883913,-4.5233936,-16.077932,4.2916126,-9.550164,5.8241715,-6.4620137,male,male_10259.wav
-292.66354,94.41058,-1.2981879,32.217438,4.963841,8.862403,-11.99338,1.4810807,2.5964768,1.823574,4.779397,-3.2745273,-3.326549,male,male_1026.wav
-293.56357,112.28318,-5.5829353,38.8684,5.907375,1.0650421,7.205893,-6.901745,-0.66024244,0.878617,0.4559058,0.9930027,-0.8013749,male,male_10260.wav
-217.87207,72.91882,29.152622,33.955387,-24.89328,12.310909,-8.948325,-17.727566,-5.9954505,0.13346244,-15.843572,6.421942,-8.086582,male,male_10261.wav
-261.68655,77.66179,21.419182,22.079624,-4.6136804,14.63984,-10.721672,1.5517167,-4.307872,1.6761545,-9.866608,-1.3958379,-7.019411,male,male_10262.wav
-237.01204,116.87825,-18.558496,42.986687,-4.050826,-7.059097,4.253605,-13.173322,-1.6729896,1.4584475,-6.7282014,-0.79514027,-1.3694705,male,male_10263.wav
-217.87207,72.91882,29.152622,33.955387,-24.89328,12.310909,-8.948325,-17.727566,-5.9954505,0.13346244,-15.843572,6.421942,-8.086582,male,male_10264.wav
-213.53207,75.12346,14.114444,27.298141,2.095795,5.470138,-20.31728,-6.5846376,-12.818991,10.233266,-15.649818,3.215613,-3.3100882,male,male_10265.wav
-240.15341,71.249985,19.733849,27.110382,-4.209689,9.301808,-4.3878894,-8.271154,-10.485474,3.065292,-8.272399,3.0631807,-6.786162,male,male_10266.wav
-301.75662,109.847,-7.8155737,37.470306,0.29106888,-3.8590157,5.3220057,-8.552295,-1.0258645,1.9535915,-3.5001812,0.45172006,-0.82742774,male,male_10267.wav
-182.05719,84.09572,11.586999,51.077183,-17.478077,3.0729618,-17.573008,-27.425787,-7.917098,-5.422189,-19.814085,4.5633054,-12.371861,male,male_10268.wav
-215.41013,87.453,4.311934,40.257874,-1.608139,8.802042,-17.518694,-5.4410715,-5.8560705,-8.916489,-7.3863754,-6.2440467,-8.867838,male,male_10269.wav
-300.25882,99.04705,-14.092846,37.13103,-3.2917397,5.0285144,1.2128698,0.22271626,-6.289064,6.7331986,-3.238232,2.5315132,-2.7605202,male,male_1027.wav
-298.43732,104.43857,2.578596,36.902996,6.2328854,1.7321948,7.500015,-0.7430799,1.641103,-0.053473406,-1.844877,2.1100185,0.096622445,male,male_10270.wav
-274.18423,106.718,-2.9673846,43.679207,4.361554,1.0499169,9.221574,-6.367294,-1.8864934,-0.94220847,-4.592671,-0.2257662,-3.4099991,male,male_10271.wav
-250.70972,110.58365,-9.276571,41.615967,-2.9700613,-1.3555615,4.2010794,-12.235725,-3.810649,-3.7559516,-2.0827744,-2.622023,-3.1330442,male,male_10272.wav
-182.05719,84.09572,11.586999,51.077183,-17.478077,3.0729618,-17.573008,-27.425787,-7.917098,-5.422189,-19.814085,4.5633054,-12.371861,male,male_10273.wav
-208.49576,71.50457,17.55456,41.268673,8.502501,2.2211318,-24.287123,-10.891756,-17.35608,7.740172,-20.270191,2.4986818,-4.081044,male,male_10274.wav
-209.52971,75.2036,15.137186,39.191677,8.278955,8.956555,-7.774051,-11.581356,-16.867277,-0.37233225,-13.309814,3.522587,-8.092047,male,male_10275.wav
-318.7615,104.16705,-0.84874576,36.158394,1.9127685,0.5653237,4.7963333,-7.9768066,-2.2582924,-1.7190446,0.13114718,-0.5747066,-2.217684,male,male_10276.wav
-246.28749,82.90211,18.737326,28.43028,-29.696701,6.2438755,-10.234483,-17.542152,-9.467425,-4.320817,-15.959256,9.360104,-10.568011,male,male_10277.wav
-211.65704,106.717674,10.883926,25.64353,-12.470577,13.1617365,-13.16518,-6.4691763,-8.511505,-5.927676,-9.216006,-0.5525416,-13.399832,male,male_10278.wav
-232.40462,98.97673,4.569111,39.73956,-7.5043945,1.10747,3.8185105,-10.972352,2.732219,1.3702532,-0.9966389,-1.4137423,-1.7220378,male,male_10279.wav
-253.12628,101.35402,-2.8468666,37.47738,-3.5719168,-1.1991041,8.935422,-6.0345645,1.8015593,-1.8342468,-4.704035,1.6373129,-1.0422108,male,male_1028.wav
-246.28749,82.90211,18.737326,28.43028,-29.696701,6.2438755,-10.234483,-17.542152,-9.467425,-4.320817,-15.959256,9.360104,-10.568011,male,male_10280.wav
-221.80165,81.40166,6.550799,33.981766,6.5190315,-3.0989423,-18.295544,-10.967337,-17.224224,8.366124,-16.830793,5.22694,-6.050519,male,male_10281.wav
-268.7231,101.95445,5.046895,28.578556,-21.649065,6.1867294,2.0288594,-16.969908,-19.489677,2.487515,-17.99814,5.8967752,-12.429498,male,male_10282.wav
-218.43857,90.8995,11.635996,28.388506,-4.998957,6.438641,-3.8540626,-8.4474535,-17.03676,-0.025812386,-10.582285,6.1194296,-8.899042,male,male_10283.wav
-326.4739,98.78795,9.205144,33.444046,-0.02694329,3.409603,5.586372,-5.403791,2.3027282,2.0402207,1.7849139,0.6667447,-0.51852906,male,male_10284.wav
-219.64783,76.70198,14.165173,43.525227,-25.785362,3.102393,-10.991837,-20.06888,-11.029493,-7.7335653,-11.099926,2.8022573,-11.807998,male,male_10285.wav
-249.96263,94.31584,14.524533,32.566124,-13.279099,8.806426,-9.904919,-2.6302729,-9.824369,-5.9037833,-7.519168,-3.2216363,-9.479563,male,male_10286.wav
-214.07394,105.263855,-15.1125345,47.012363,-1.9548799,-0.7408121,2.1076207,-15.476233,-1.3928622,1.1525942,-5.7192435,0.20306769,-1.9860097,male,male_10287.wav
-219.64783,76.70198,14.165173,43.525227,-25.785362,3.102393,-10.991837,-20.06888,-11.029493,-7.7335653,-11.099926,2.8022573,-11.807998,male,male_10288.wav
-199.43408,69.64158,14.541845,33.910095,2.5431352,-5.08836,-19.667307,-3.5527606,-17.899069,9.2815695,-16.682127,6.055768,-9.104849,male,male_10289.wav
-192.40361,82.55882,5.6130724,34.313282,-26.347298,3.3049176,-7.1480856,-26.661255,-15.291639,-3.8655455,-21.526505,4.0438724,-12.989168,male,male_1029.wav
-248.5669,74.77649,10.894379,35.223927,0.057341065,9.233858,-7.012002,-6.0171666,-17.714823,-2.1836421,-10.334754,4.320175,-11.519799,male,male_10290.wav
-284.0155,102.541534,-6.0915704,39.039585,1.5831796,0.7141131,3.6700861,-9.708543,-0.11740709,2.4533465,-2.0057626,1.0668322,-0.8920887,male,male_10291.wav
-205.38141,89.49642,-12.720013,45.8324,-26.00108,7.456,-8.285808,-23.085733,-6.99612,4.0122905,-13.471102,3.537823,-11.592689,male,male_10292.wav
-259.15945,95.09138,7.1172442,31.995394,0.59663165,5.3988266,-3.586276,-11.481761,-12.097841,1.235253,-10.345147,3.9898849,-5.883246,male,male_10293.wav
-202.54669,102.409744,-2.0029771,34.76486,-14.473742,16.181374,-9.35606,-2.1126728,-5.135299,-0.679692,-3.4793508,-1.3106068,-12.45187,male,male_10294.wav
-254.557,119.52074,-13.127604,33.500584,-3.8983917,-3.1943088,2.0238502,-11.093693,-2.1371224,-2.7485883,-1.907288,1.7914358,-1.1700428,male,male_10295.wav
-205.38141,89.49642,-12.720013,45.8324,-26.00108,7.456,-8.285808,-23.085733,-6.99612,4.0122905,-13.471102,3.537823,-11.592689,male,male_10296.wav
-231.57915,110.55507,7.666809,26.667103,1.858828,3.1066442,-6.6653614,-7.803542,-11.222045,6.5547886,-13.527088,6.480382,-6.450441,male,male_10297.wav
-257.87445,94.24106,4.9591875,30.039885,0.60583806,14.956096,-1.9480567,-9.8182335,-15.196599,5.292429,-6.4212065,5.450976,-10.104933,male,male_10298.wav
-314.57846,111.79822,-4.5398717,30.163342,0.9103987,-0.43605363,2.862547,-7.402391,-0.9816474,-1.2189865,0.07425991,2.0262094,-1.2274921,male,male_10299.wav
-213.34702,120.09372,-16.532461,44.40461,-5.5551233,-3.8883216,3.9050963,-7.772378,1.4635093,-1.0543765,-3.6949348,0.2432063,-1.4481341,male,male_103.wav
-249.59203,81.48818,18.147179,30.097767,2.6138325,12.923706,-8.186732,-14.51054,-16.033165,1.2571754,-4.5445566,1.7745045,-6.500243,male,male_1030.wav
-229.97368,97.17503,-3.0487182,45.848522,-24.629631,-3.9560807,-4.9654217,-20.978539,-9.76763,-3.7970247,-13.143737,6.9652934,-12.162566,male,male_10300.wav
-238.20833,102.8422,5.1659904,36.40196,-7.88576,8.814711,-9.921077,-1.5112907,-6.8382573,-3.5196338,-7.2250867,0.8218677,-8.667114,male,male_10301.wav
-229.39903,109.00114,-12.949259,41.553493,-4.6466455,-1.7740935,3.9865482,-11.063824,-1.2892553,-1.6634575,-3.0641994,0.18146953,-1.391196,male,male_10302.wav
-229.97368,97.17503,-3.0487182,45.848522,-24.629631,-3.9560807,-4.9654217,-20.978539,-9.76763,-3.7970247,-13.143737,6.9652934,-12.162566,male,male_10303.wav
-304.24817,79.56435,16.019415,30.771467,2.3320951,9.165784,-6.823561,-13.946995,-9.242907,-0.9508898,-8.226824,0.08144447,-0.8813204,male,male_10304.wav
-261.07922,89.786446,4.6750774,40.97402,7.1835513,-7.8197045,-16.697218,-8.07505,-16.71681,2.3089602,-13.850416,5.8424945,-1.9677333,male,male_10305.wav
-236.31024,90.856606,-1.5046828,30.311573,3.8938797,4.059813,-5.9841323,-8.235775,-14.953284,-0.1027766,-7.3214636,6.6102567,-8.781151,male,male_10306.wav
-301.04355,105.31114,-3.275983,35.63367,0.21201494,0.07919061,5.3703322,-6.220412,0.27027217,0.4902611,-0.4616209,1.3214787,-0.7246105,male,male_10307.wav
-237.8032,66.41212,23.084833,30.653296,-19.568546,15.676076,-11.105624,-21.352043,-7.948315,-1.9962708,-12.899055,3.3537073,-8.718996,male,male_10308.wav
-207.60904,81.62573,17.703857,24.546776,-6.1566663,16.307446,-15.612882,-1.1892508,-6.2986274,-2.469137,-9.084676,-1.8790247,-11.124398,male,male_10309.wav
-314.1982,60.896164,19.547184,21.372673,3.9291027,13.19461,-10.202404,-10.236813,-11.50908,2.3636034,-1.4760122,-3.31913,-4.514589,male,male_1031.wav
-240.54619,122.70779,-14.194145,38.857594,-6.233144,-1.1410387,11.130795,-10.912278,-0.2050445,0.79512054,-5.183185,-1.248807,-1.620211,male,male_10310.wav
-237.8032,66.41212,23.084833,30.653296,-19.568546,15.676076,-11.105624,-21.352043,-7.948315,-1.9962708,-12.899055,3.3537073,-8.718996,male,male_10311.wav
-195.1583,64.85687,11.666297,27.832684,3.1893868,3.263578,-20.262053,-8.0557785,-15.334829,8.814213,-18.761219,6.9454494,-4.385199,male,male_10312.wav
-252.91554,67.42609,13.819869,31.164547,-0.15564325,9.158159,-4.185863,-8.005488,-16.953861,0.4729532,-11.347054,5.4575205,-10.6704235,male,male_10313.wav
-345.76843,111.30599,1.2636565,31.29041,2.0625296,1.3923682,9.866273,-3.9830728,0.53176475,2.6117754,0.23900522,0.76500237,-0.54758376,male,male_10314.wav
-250.00772,90.86728,11.108745,28.269411,-12.6223955,14.875224,-10.694892,-3.6038053,-8.200548,5.9130387,-12.101678,-0.7746711,-8.143098,male,male_10315.wav
-216.48929,70.18223,22.782475,31.929104,-20.704163,13.569177,-6.867986,-20.865763,-12.519583,0.30250752,-13.007326,4.847121,-10.079446,male,male_10316.wav
-221.02448,82.23553,15.560374,34.012707,-3.6857936,10.907801,-12.855242,-0.67067647,-6.526007,-5.4767394,-8.427097,-2.0974157,-9.009292,male,male_10317.wav
-234.12154,121.72244,-20.313211,44.085854,-0.34117234,-8.138633,5.819962,-8.378001,-0.35417742,-0.005609499,-1.799961,0.24290346,-1.776578,male,male_10318.wav
-216.48929,70.18223,22.782475,31.929104,-20.704163,13.569177,-6.867986,-20.865763,-12.519583,0.30250752,-13.007326,4.847121,-10.079446,male,male_10319.wav
-224.44002,80.988266,13.630243,22.79343,-2.0501242,15.517788,-17.774668,-2.2793598,-10.645684,-2.2296119,-6.8448176,-1.223884,-11.663701,male,male_1032.wav
-212.64955,61.783886,16.386183,30.098202,5.274775,3.783823,-23.41628,-9.4588175,-14.678276,8.769418,-16.171947,1.8715346,-4.3712144,male,male_10320.wav
-229.2107,61.605484,14.258696,35.72357,-0.68879557,14.076425,-5.56486,-10.539009,-15.962044,1.7102888,-9.789045,5.7993813,-11.32521,male,male_10321.wav
-272.44055,117.18025,-14.272414,41.045303,2.0804818,-5.7172346,5.8511925,-6.876477,0.18540677,0.8135472,-0.7173218,0.58214366,-1.6544821,male,male_10322.wav
-212.66866,79.58075,-4.8519845,48.580673,-20.934797,3.143483,-13.811931,-20.750235,-10.585652,-0.49821982,-12.63723,5.6838264,-10.883065,male,male_10323.wav
-189.93556,88.483955,-0.35141808,42.558117,-6.1521487,9.709684,-18.17105,-2.454889,-9.135199,-5.274365,-6.0409513,-2.180912,-11.787725,male,male_10324.wav
-232.39394,106.82745,-11.889069,36.16946,-5.5114613,0.10159411,4.223436,-12.912379,-1.3437091,1.0191725,-1.4730461,0.08901988,-1.8088099,male,male_10325.wav
-203.72969,71.71218,7.846218,25.083612,-11.817044,5.769867,-4.2473507,7.178685,-16.059546,4.1055565,-9.682024,5.53882,-6.581242,male,male_10326.wav
-212.66866,79.58075,-4.8519845,48.580673,-20.934797,3.143483,-13.811931,-20.750235,-10.585652,-0.49821982,-12.63723,5.6838264,-10.883065,male,male_10327.wav
-193.33902,67.504555,11.282409,34.404213,5.90105,-6.881831,-22.134638,-1.941346,-19.532837,7.7327304,-16.606026,4.503916,-6.040496,male,male_10328.wav
-204.41483,82.53438,0.88051647,35.094387,5.9057226,3.3379667,-9.546421,-7.093846,-16.248663,-1.052229,-11.610092,8.1289425,-10.278727,male,male_10329.wav
-200.4387,51.02908,16.152555,30.630821,-12.916955,18.216434,-12.40627,4.423614,-9.632546,6.7757387,-10.832177,1.8908395,-9.275759,male,male_1033.wav
-291.92908,101.37417,-2.7088964,32.42585,-1.1518754,1.874312,4.868972,-8.267739,0.03145372,1.49246,0.33263618,1.2713978,-0.91641027,male,male_10330.wav
-250.8981,91.71896,5.001319,40.021378,-19.385952,2.264138,-9.668182,-20.810371,-7.8082705,-2.4363801,-12.972443,7.4581666,-10.653878,male,male_10331.wav
-197.89816,94.06896,-3.2764268,27.297245,-1.914389,13.483115,-16.215673,-7.4620914,-4.7416506,-7.914525,-4.0241175,1.2400421,-11.85657,male,male_10332.wav
-244.34239,96.82499,-10.5887785,38.36107,-4.415068,0.9945327,2.6791468,-11.494792,1.37854,-0.08937674,-1.4339983,0.38181475,-4.036917,male,male_10333.wav
-250.8981,91.71896,5.001319,40.021378,-19.385952,2.264138,-9.668182,-20.810371,-7.8082705,-2.4363801,-12.972443,7.4581666,-10.653878,male,male_10334.wav
-198.60457,79.55767,10.212198,27.971495,7.8947706,-3.5290227,-21.76162,-7.1920133,-17.498127,8.035363,-17.689224,5.5644345,-9.054906,male,male_10335.wav
-257.96185,80.996765,4.0346065,32.94957,6.920242,5.1124034,-5.4498415,-10.119217,-12.772451,-0.5796261,-8.445001,7.6887774,-5.9350266,male,male_10336.wav
-210.3384,102.27208,-14.589025,50.80242,-0.92729336,0.050253335,5.753119,-4.8598323,-1.6239556,0.20042653,-6.3440547,0.6248105,-2.3143559,male,male_10337.wav
-326.53818,90.68448,1.8484672,32.20368,0.8435502,3.6227412,3.8071246,-6.6794324,1.9587624,1.2242748,1.4222245,1.8006545,-2.6840558,male,male_10338.wav
-244.97542,93.39916,9.384597,45.881752,-14.153514,10.013419,-12.377019,-20.190388,-11.61809,-6.277557,-10.45847,2.9022312,-9.2827425,male,male_10339.wav
-252.50812,111.94191,-7.0029836,42.061592,-4.1670637,-6.389913,7.878668,-9.983876,2.7855504,1.4915246,-5.45311,0.32908657,-1.475599,male,male_1034.wav
-222.65758,103.02547,5.9206657,37.383167,4.2684865,9.541252,-14.567866,-4.73142,-6.302823,-7.6491413,-8.578555,0.34960353,-8.710824,male,male_10340.wav
-209.68604,105.705,-17.476,48.750336,-0.7449623,-7.065148,1.7334484,-11.571659,-2.4568229,-0.71900576,-2.0866144,-0.0064152763,-5.6655483,male,male_10341.wav
